,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
1175,周六夜现场 Saturday Night Live Woody Harrelson/ Kendrick Lamar,2014,,,伍迪·哈里森/Kendrick Lamar,喜剧,,,2014-11-15, 美国, 英语,257.0,7.9,21.9%,55.2%,21.3%,0.5%,1.1%,108,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2212258444.jpg
1176,做地产 做地產,2014,刘国昌,麦曦茵,李灿森/梁祖尧/杨淇/岑珈其/鲁芬/莫颖彤/陈逸宁/吴浩康/黃雋謙/温碧霞/余慕莲/施樂/黄溢濠/蔡思韵,,,104分钟,, 中国香港, 粤语,162.0,7.9,23.8%,50.8%,21.3%,3.3%,0.8%,48,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2190480382.jpg
1177,"又是圣诞 Christmas, Again",2014,查尔斯·波伊克尔,查尔斯·波伊克尔,Kentucker Audley/汉娜·格罗斯/Oona Roche/Jason Shelton,剧情/爱情,A heartbroken Christmas-tree salesman returns to New York City hoping to put his past behind him. Living in a trailer and working the night shift， he begins to spiral downwards until the saving of a mysterious woman and some colorful customers rescue him from self-destruction.,80分钟,2014-08-13(洛迦诺电影节), 美国, 英语,569.0,7.8,22.6%,49.0%,25.9%,1.8%,0.7%,214,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2288243643.jpg
1178,TARI TARI OVA,2014,桥本昌和,桥本昌和,高垣彩阳/濑户麻沙美/早见沙织/岛崎信长/花江夏树,动画,P.A.WORKS的原创TV动画「TARI TARI」，讲述了两代人的音乐之路和青春年华，播映后得到了较大的好评，12月17日即将发售收录了动画全集的BD-BOX。此为BD-BOX收录的新OVA。,11分钟,2014-12-17(日本), 日本, 日语,265.0,7.8,25.0%,43.5%,27.5%,3.5%,0.5%,36,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2254612775.jpg
1179,海贼王 Cry heart ワンピース Cry heart,2014,,,,动画,人気アニメ「ONE PIECE」のフィギュアを使ったストップモーション・アニメーション「ワンピース Cry heart～」がこのほど公開された。,3集x 5分钟,, 日本, 日语,140.0,7.9,35.5%,29.0%,29.9%,3.7%,1.9%,21,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2167837784.jpg
1180,尼尔·布伦南：女人和黑兄弟 Neal Brennan: Women and Black Dudes,2014,,尼尔·布伦南,尼尔·布伦南,喜剧,,,2014-01-17, 美国, 英语,97.0,7.8,20.0%,52.0%,25.3%,1.3%,1.3%,33,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2183581359.jpg
1181,剧场版Happiness Charge光之美少女！人偶之国的芭蕾舞者 映画 ハピネスチャージプリキュア！ 人形の国のバレリーナ,2014,今千秋,成田良悟,中岛爱/潘惠美/户松遥/松井菜樱子,动画,人気アニメ「プリキュア」のシリーズ最新作として今年2月からテレビ放送中の「ハピネスチャージプリキュア！」の劇場版公開が決定。「映画 ハピネスチャージプリキュア！ 人形の国のバレリーナ」のタイトルで、10月11日から全国公開される。,,2014-10-11(日本), 日本, 日语,64.0,7.8,32.7%,34.7%,26.5%,2.0%,4.1%,22,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2189700599.jpg
1182,横风之中 Risttuules,2014,马尔蒂·黑尔登,马尔蒂·黑尔登/李斯·尼米克,Einar Hillep/Ingrid Isotamm/Laura Peterson/Mirt Preegel/Tarmo Song,剧情,根据爱沙尼亚女人厄娜的记忆改编，讲述了大批民众被放逐到西伯利亚的故事和这批民众如何在饥饿、寒冷、冷漠、失去友情和自由中生存，当所有的希望消失殆尽，他们又如何继续活下去的故事。,90分钟,2014-03-28(爱沙尼亚), 爱沙尼亚, 爱沙尼亚语,1114.0,7.7,22.5%,46.8%,25.0%,4.6%,1.1%,462,17.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2312697165.jpg
1183,周六夜现场 Saturday Night Live Jim Carrey/ Iggy Azalea,2014,,,金·凯瑞/Iggy Azalea,喜剧,Season 40， Episode 04,,2014-10-25, 美国, 英语,322.0,7.7,15.9%,54.4%,26.5%,3.1%,0.0%,119,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2207863874.jpg
1184,总统 The President,2014,莫森·玛克玛尔巴夫,莫森·玛克玛尔巴夫,Mikheil Gomiashvili/Dachi Orvelashvili/Iamze Sukhitashvili/Guja Burduli/Zura Begalishvili/Lasha Ramishshvili/Soso Khvedelidze/Dato Beshitaishvili,剧情,武裝革命推翻獨裁政權，是以暴制暴，還是以暴易暴?國際影展常客伊朗名導馬克馬巴夫描寫一位被推翻的獨裁總統帶著小孫子逃亡，喬裝成貧民、躲藏社會底層，遇見一個個因其恐怖統治而殘破不堪的家庭與個人。究竟他應該被吊死？燒死？斬首？還是隨眾人渴望的民主起舞？本片獲選 2014 威尼斯影展開幕片，虛構而映照現 實。人道主義至上，刀刀見骨卻毫不煽情。,119分钟,2014-08-28(威尼斯电影节), 英国 / 格鲁吉亚 / 法国 / 德国, 格鲁吉亚语 / 俄语,259.0,7.7,16.7%,53.4%,27.9%,2.0%,0.0%,93,8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2352430706.jpg
1185,安大略合约,2014,关心/刘迦密,关心/刘迦密,黄轩/Veronica Stonko,剧情,,48分钟,2014-04-15, 中国大陆 / 加拿大, 英语 / 中文 Chinese,255.0,7.7,39.6%,23.1%,24.9%,8.3%,4.1%,72,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2180301594.jpg
1186,寒冬旅程 Зимний Путь,2013,Lubov Lvova/Sergey Taramaev,Sergey Taramaev,Aleksei Frandetti/Evgeniy Tkachuk,剧情/同性,,90分钟,2014-02-12, 俄罗斯, 俄语,252.0,7.7,23.7%,41.1%,30.4%,3.9%,1.0%,104,3.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457795443.jpg
1187,暧昧不明关系研究学会 曖昧不明關係研究學會,2014,麦曦茵,麦曦茵,梁晓丰 Anjo Leung/王敏奕 Venus Wong/江嘉敏/卢镇业 Chun Yip Lo/黃溢濠 Wang Yat Ho/林耀声/高凯琳 Helen Ko,剧情/爱情,七个年青男女，贯穿五集故事；剖析时下青年男女，在成长中如何在暧昧关係中，寻求身分认同，确立自我存在的青春研习题。,118分钟,2014-08-12(中国香港), 中国香港, 粤语,3029.0,7.6,22.3%,43.9%,28.0%,5.0%,0.9%,993,28.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2200068619.jpg
1188,高护木的规矩 SP2014 マルモのおきて スペシャル2014,2014,城宝秀則,櫻井剛,阿部隆史/芦田爱菜/铃木福/比嘉爱未/小柳友/千叶雅子/外岡えりか/泷泽沙织/儿岛一哉/鹤田真由/伊武雅刀/世良公则,剧情,新的一年，供职于文具公司的高木护（阿部隆史 饰）和已经十岁的双胞胎笹仓薰（芦田爱菜 饰）和笹仓友树（铃木福 饰）依然过着快乐无忧的生活。新近学校留了一份作业，要孩子们以“未来的梦”为主题写一篇文章，为此姐弟俩找到亲生母亲妈妈青木亚由美（鹤田真由）询问出生以来的事情，而在和孩子们的相处过程中，亚由美似乎有了重新当好妈妈的自信，这也促使高木开始为双胞胎的未来思考。在此期间，开心可爱的薰得到某儿童演艺公司的欣赏，而喜欢研究昆虫的友树也有着自己所坚持的东西。,101分钟,2014-09-28(日本), 日本, 日语,641.0,7.6,20.0%,43.1%,33.5%,2.6%,0.9%,132,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2197764595.jpg
1189,他们都已死去 Todos están muertos,2014,贝阿特丽丝·桑切斯,贝阿特丽丝·桑切斯,埃伦娜·安纳亚/玛卡莲娜·加西亚/Angélica Aragón,剧情/喜剧/家庭,如果你看到卢佩穿着浴袍拖鞋，在家里做派，绝对想象不出她曾经是80年代著名的摇滚歌手。现在的她是空旷恐惧症患者，和迷信的墨西哥籍母亲帕琪塔同住，她的儿子潘丘则对她一肚子不满。,90分钟,2014-03-27(西班牙), 德国 / 西班牙 / 墨西哥, 西班牙语,532.0,7.6,19.4%,46.6%,30.5%,3.5%,0.0%,208,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2183395525.jpg
1190,2014第71届金球奖颁奖典礼 The 71st Annual Golden Awards,2014,路易斯·J·霍维茨,Barry Adelman,蒂娜·菲/艾米·波勒,,2014年1月12日上午（当地时间），第71届美国金球奖在比弗利山希尔顿酒店隆重揭晓，获得7项提名的《为奴十二年》和《美国骗局》不负众望，分别斩获“剧情类最佳影片”和“音乐喜剧类最佳影片”。几大奥斯卡热门人选詹妮弗·劳伦斯、艾米·亚当斯、凯特·布兰切特、马修·迈康纳均没有空手而归，分别荣获了最佳女配角、最佳女主角及男主角大奖。最大的惊喜是莱昂纳多·迪卡普里奥，他在时隔近10年之后，凭借《华尔街之狼》再次捧回金球。,,2014-01-12(美国), 美国,,203.0,7.6,16.9%,46.3%,35.6%,1.3%,0.0%,38,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2292496342.jpg
1191,曾经的母亲 Once My Mother,2014,Sophia Turkiewicz,Sophia Turkiewicz,,,,75分钟,, 澳大利亚, 英语,55.0,7.6,25.5%,29.8%,42.6%,2.1%,0.0%,19,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2187801869.jpg
1192,教训 Урок,2014,克里斯蒂娜·戈洛佐娃/佩塔尔·瓦查诺夫,克里斯蒂娜·戈洛佐娃/佩塔尔·瓦查诺夫,玛吉塔·戈施瓦/伊万·博尔内夫/伊凡·萨沃夫/斯特凡·德诺利博夫/伊万卡·布拉托娃/波林娜·安琪洛娃/基里尔·巴拉科夫/米哈伊尔·波维斯基/阿塔纳斯·布拉托维,剧情,在保加利亚的一个小镇，年轻的老师在寻找一个盗贼，因为她想通过教育改变人心。然而当她自己陷入危机的时候，她能否为自己寻找出正确的道路？,111分钟,2014-09-04(多伦多电影节)/2015-05-29(西班牙), 保加利亚 / 希腊, 保加利亚语 / 英语,867.0,7.5,11.7%,54.1%,31.5%,2.4%,0.3%,283,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2246932945.jpg
1193,第66届黄金时段艾美奖颁奖典礼 The 66th Primetime Emmy Awards,2014,格伦·维斯,Alison Agosti/Alex Baze,塞斯·梅耶斯,真人秀,,125分钟,2014-08-25(美国), 美国, 英语,732.0,7.5,16.3%,44.6%,34.9%,3.8%,0.4%,228,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2197681280.jpg
1194,怒之电玩煞星：电影版 Angry Video Game Nerd: The Movie,2014,詹姆斯 D. 罗尔夫/Kevin Finn,詹姆斯 D. 罗尔夫/Kevin Finn,詹姆斯 D. 罗尔夫/杰里米·苏莱泽/Sarah Glendening/鲍比·里德/Stephen Mendel/Helena Barrett/泰姆·温特斯/Eddie Pepitone/杰克·约翰逊/Andre Meadows/Gustaf Lingmark/Jessica Rockwell/Mara Hall/Isaac Sherman/Noah Sherman,喜剧/科幻/冒险,,115分钟,2014-07-21(美国), 美国, 英语,387.0,7.5,27.9%,33.9%,27.6%,7.3%,3.3%,143,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2198950174.jpg
1195,属性同好会 OAD ディーふらぐ！OAD ウォーター!!,2014,菅原静贵,上江洲诚/日暮茶坊,小西克幸/花泽香菜/伊藤静/斋藤千和/高桥美佳子/小清水亚美,剧情/动画,第9巻OAD付き特装版「ウォーター!!」,24分钟,2014-09-23(日本), 日本, 日语,182.0,7.5,19.0%,38.8%,40.1%,2.0%,0.0%,29,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2201470071.jpg
1196,Chelsea Peretti: One of the Greats,2014,,切尔西·帕瑞蒂,切尔西·帕瑞蒂,喜剧,,74分钟,2014-11-14, 美国, 英语,113.0,7.5,21.3%,38.3%,33.0%,7.4%,0.0%,43,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2208163456.jpg
1197,第40届美国人民选择奖颁奖典礼 The 40th Annual People's Choice Awards,2014,Jeff Roe,Peter Karinen,Kat Dennings/Beth Behrs,,,90分钟,2014-01-08, 美国, 英语,83.0,7.5,25.0%,33.3%,35.0%,5.0%,1.7%,18,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2173099937.jpg
1198,梁知的精神世界,2014,韩晗,韩晗/刁羽,师哲 王森/马斯瑟 陈宣辰 成炫竣,剧情,,28分钟,, 中国大陆, 汉语普通话,223.0,7.4,22.6%,37.7%,31.5%,5.5%,2.7%,55,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189572095.jpg
1199,人质朗读会 人質の朗読会,2014,谷口正晃,小川洋子（原作）/衫原宪明,大谷直子/長谷川朝晴/原日出子/阿南健治/三浦贵大/鹫尾真知子/波瑠/西田尚美,,在南美的某个国家，发生了一起恶性恐怖事件。事件长期恶化，最终导致6名日本人质全部遇难。2年后，电台新闻记者中原接到了恐怖事件受害者家属小瞳的来电。小瞳告诉中原，事发当时，政府为了监控恐怖分子的活动，在人质身边安装了窃听器，录下了人质们最后的声音。小瞳也通过录音，知晓了母亲最后的时光。录音里的人质年龄不同，身份各异，有作家，主妇，工厂主，还有导游和公司职员，他们借平凡的生活琐事道出人生的精彩瞬间。,,2014-03-08(日本), 日本,,144.0,7.4,20.8%,37.7%,35.8%,3.8%,1.9%,47,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2262571915.jpg
1200,铃木商店的当家娘 お家さん,2014,渡边孝好,玉岡かおる （原作）/浅野妙子,天海祐希/小栗旬/生赖胜久/相武纱季/黑川智花/松重丰,剧情/历史,明治初年，性格倔强的阿米（天海佑希 饰）被休回家，经兄长安排再嫁给神户以砂糖生意为主的铃木商店老板岩治郎（生濑胜久 饰）。与当家人悭吝苛刻的作风不同，阿米和风细雨的处事态度得到了奉公者的爱戴，其中来自土佐的金子直吉（小栗旬 饰）更视阿米为人生的伯乐。岩治郎病故后，阿米决定继续铃木商店的经营，她倚重信赖直吉，将其视为商店的掌舵者。得到重用的直吉大展拳脚，虽然在最初的樟脑生意上跌了跟头，却在随后的商海航行中尽显才华。跨越了明治、大正两个波涛汹涌的时代，铃木商店销售业绩直线攀升，成为首屈一指的综合性企业。荣耀和风暴并存，阿米与直吉这对主仆扬帆航行……,120分钟,2014-05-09(日本), 日本, 日语,1967.0,7.3,15.0%,39.2%,40.6%,4.4%,0.8%,496,6.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2268608519.jpg
1201,心脏移植医师 Bogowie,2014,卢卡斯·帕勒科斯基,克日什托夫·拉克,托马斯·科特/彼得·格洛瓦茨基/Marta Scislowicz/Karolina Piechota/Wojciech Solarz/Arkadiusz Janiczek/塞萨里·科辛斯基/康拉德·布盖/Milena Suszynska/扬·恩格莱特,剧情/传记,本片讲述了在二十世纪八十年代的波兰，著名心脏外科医生兹比格涅夫・莱利加（Zbigniew Religa）带领他的团队克服重重困难，成功完成波兰史上第一次成功的心脏移植手术的故事。,116分钟,2014-10-10, 波兰, 波兰语,1490.0,7.3,14.1%,42.0%,39.6%,3.5%,0.8%,422,8.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2254582992.jpg
1202,蜩之记 蜩ノ記,2014,小泉尧史,小泉尧史/古田求/葉室麟,役所广司/冈田准一/堀北真希/原田美枝子,剧情/古装,德川幕府统治下的江户时代，位于丰后的羽根藩内，青年武士檀野庄三郎（冈田准一 饰）和友人因为小事起了争执，继而拔刀伤及对方。家老中根兵右卫门（串田和美 饰）赦免他的死罪，转而命其监视住在城外小山村的武士户田秋谷（役所广司 饰）的动向。户田曾担任郡奉行，与家老是儿时好友。七年前他涉嫌和藩主的侧室（寺岛忍 饰）通奸而被问罪，由于秋谷一直负责撰写羽根藩家谱，因此藩主命其在十年内完成家谱的编写，并于完工之日切腹自杀。抱着种种疑惑，庄三郎见到了淡定自若的秋谷及其妻子织江（原田美枝子 饰）、女儿薰（堀北真希 饰）以及少年武士郁太郎（吉田晴登 饰）。相处的过程中，庄三郎渐渐被秋谷的人格所感染，他在调查七年前的事件时，则发现了一些被人刻意隐瞒的真相……,128分钟,2014-10-04(日本), 日本, 日语,1287.0,7.3,13.0%,42.9%,39.8%,3.0%,1.3%,384,10.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553336583.jpg
1203,漫画家与助手们 OVA1 マンガ家さんとアシスタントさんと 足須さんの休日／やってみなくちゃわからない,2014,古田丈司,伊丹あき/ヒロユキ(原作),松冈祯丞/早见沙织/能登有沙,动画,第1巻ミニOVA 「足須さんの休日／やってみなくちゃわからない」,10分钟,2014-06-25, 日本, 日语,581.0,7.3,15.7%,37.6%,41.7%,4.3%,0.7%,59,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189519975.jpg
1204,归省,2014,蔡杰,王寅,林冬萍/罗永显/凌绮华,剧情,时逢中秋，远嫁东京的婷婚后初次回国，丈夫并未跟随.数年未见，父亲仍对婷不告而婚心存芥蒂，母亲细碎叮咛中怀着浓浓心事，好友相聚也显分生，婷在微妙的疏离感中难免惆怅起来.但短短数日，怀着腹中孩子游走故乡，发现万千情感，每人都有自己的方式诠释.婷细细品味归省的意义，为了能在异国他乡走下去……,26分钟,, 中国大陆, 粤语,258.0,7.3,13.5%,43.2%,37.5%,4.7%,1.0%,88,2.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2187698658.jpg
1205,寝室,2014,程浩,程浩,杨宏宇/周轩/靳书艺/赵伦,剧情/悬疑/惊悚/犯罪,大学四年，我们一起在寝室吃了197顿饭，一起醉了172次。最后这一顿散伙饭，我想送给你一件印象深刻的礼物。毕业前夕，4个最要好的兄弟再次相聚在寝室里，只有寝室大哥一人没有准时参加，回忆过去，有欢笑也有泪水，但是令人没有想到的是，在老大没有到的这段时间内，寝室内部爆发了冲突，学生会，保研种种大学敏感的话题被揭下了面纱摆在了桌面上，于此同时，他们发现原本平常的寝室竟然被人从里面反锁，寝室成了一个密室，一个巨大的阴谋正在悄悄的展开……反思某大学投毒事件。本片全程采用red4k高清电影摄影机拍摄，获得半夏国际大学生电影节最佳导演提名，朝阳大学生艺术节最佳导演。,27分钟,2014-06-30(中国大陆), 中国大陆, 汉语普通话,339.0,7.3,14.6%,42.9%,34.3%,6.6%,1.5%,76,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2191392176.jpg
1206,搜寻 The Search,2014,米歇尔·阿扎纳维西于斯,米歇尔·阿扎纳维西于斯,贝热尼丝·贝乔/安妮特·贝宁/Maksim Emelyanov/Zukhra Duishvili/Abdul Khalim Mamutsiev/Nika Kipshidze/Nino Kobakhidze,剧情,1999年第二次车臣战争，小男孩哈吉亲眼见证了自己的父母在村中被俄军杀死，他逃出来加入了流亡的队伍，遇到来自欧盟的工作人员卡罗尔，男孩逐渐恢复了正常生活，而男孩的姐姐瑞萨同时也一直坚持不懈地在各种流亡队伍中寻找他。最后哈吉的命运如何？他和姐姐重逢了吗？年轻人科亚被抓入警局，征召入伍，成为俄军中的一份子。在与车臣的战争中，他的命运又发生了怎样的转变？（豆瓣电影字幕翻译2.0小组）,149分钟,2014-05-21(戛纳电影节)/2014-11-26(法国), 法国, 英语,248.0,7.3,15.7%,41.6%,35.5%,6.1%,1.0%,77,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2204158984.jpg
1207,犬神同学和猫山同学 OVA 犬神さんと猫山さん 猫山さんと温泉旅行,2014,永居慎平,永居慎平,上坂堇/东山奈央/大坪由佳,动画,DVD&Blu-ray収録映像特典未放送話。,,2014-07-18, 日本, 日语,186.0,7.3,22.1%,27.9%,44.1%,4.4%,1.5%,25,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199589100.jpg
1208,恶魔之谜 TV未放送话 悪魔のリドル 勝者はだれ？（抜き打ちテスト）,2014,草川启造/所俊克,藤咲步奈,诹访彩花/金元寿子/浅仓杏美/南条爱乃/内村史子/内田爱美/三泽纱千香/大坪由佳/山田悠希/沼仓爱美/安济知佳/佳村遥/荒川美穗/樱井孝宏/岩泽俊树,动画,クラスメイトは全員暗殺者。10年黒組、開講。,,2014-12-17(日本), 日本, 日语,154.0,7.3,22.3%,29.8%,40.5%,5.8%,1.7%,35,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215890328.jpg
1209,次世代机动警察第0集：光荣的特车二课 THE NEXT GENERATION -パトレイバー- Episode 0: 栄光の特車二課,2014,田口清隆,押井守,真野惠里菜/福士诚治/笕利夫/太田莉菜/千叶繁,动作/科幻,,15分钟,2014-03-08(日本), 日本, 日语,127.0,7.3,14.0%,50.0%,26.0%,8.0%,2.0%,24,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2242114602.jpg
1210,继承者 Les Héritiers,2014,Marie-Castille Mention-Schaar,"Ahmed Dramé, Marie-Castille Mention-Schaar","Ariane Ascaride, Ahmed Drame, Noémie Merlant",剧情,根据真实故事改编。,105分钟,2014-12-03(法国), 法国, 法语,116.0,7.3,12.6%,49.4%,31.0%,4.6%,2.3%,47,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2234777706.jpg
1211,温暖渐冻心 You're Not You,2014,乔治·乌尔夫,莎娜·费斯特/乔丹·罗伯茨/Michelle Wildgen,乔什·杜哈明/希拉里·斯万克/埃米·罗森/斯蒂芬妮·比翠丝/杰森·雷特/朱利安·麦克马洪/艾丽·拉特/安德丽·萨维奇/杰拉德·唐尼/麦克·道尔/洛雷塔·迪瓦恩/埃涅·赫德森/马西娅·盖伊·哈登,剧情,凯特（希拉里·斯万克 Hilary Swank 饰）是一名古典钢琴家，然而，依靠双手吃饭的她却偏偏患上了无法治愈的肌萎缩性侧索硬化症，生活不能自理。凯特的丈夫（乔什·杜哈明 Josh Duhamel 饰）整日忙于工作，无暇照顾妻子，于是决定替妻子聘请一位看护，大学生贝卡（埃米·罗森 Emmy Rossum 饰）前来应聘。,102分钟,2014-10-10(美国), 美国, 英语,1684.0,7.2,13.9%,41.0%,39.2%,5.0%,1.0%,480,8.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2204911658.jpg
1212,我是狼之火龙山大冒险,2014,于胜军,倪学礼/于胜军,黄渤/刘璇/薛佳凝/付辛博/陆皓婕/李佳怡,动画/冒险,故事发生在一处与世隔绝的世外桃源之中，在那里生活着可爱的兔子耳朵和他的好兄弟白狼。白狼虽然是一只狼，却一直和兔子一家人生活在一起，不仅如此，他自己也并不知道自己的真实身份。某一天，村里的祭司意外的发现了白狼的身份，使他成为了村里最大的安全隐患。,95分钟(中国大陆),2014-05-31(中国大陆)/2014-02-02(部分放映), 中国大陆, 汉语普通话,601.0,7.2,25.3%,36.7%,21.5%,6.5%,10.1%,244,71.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2183006319.jpg
1213,漫画家与助手们 OVA2 マンガ家さんとアシスタントさんと 夢みるマンガ家さん,2014,古田丈司,伊丹あき/ヒロユキ(原作),松冈祯丞/早见沙织/能登有沙/井口裕香/钉宫理惠,动画,ミニOVA「夢みるマンガ家さん」,6分钟,2014-07-23, 日本, 日语,545.0,7.2,15.2%,37.7%,42.3%,3.5%,1.3%,53,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2193048851.jpg
1214,翼与萤火虫 OVA つばさとホタル OVA,2014,今千秋,今千秋,伊藤加奈惠/松冈祯丞/樱井孝宏/福島潤/下野纮/细谷佳正,剧情/动画,15岁高一女生园川翼在刚升上高中的春天在车站贫血被学长所救，她认定他就是王子是命中注定的邂逅，而现实只是自己的幻想且被众人误认为是位跟踪狂！因为好友 友梨受伤而担任了临时篮球部经理，为了将当时的毛巾归还和翼和她认定为王子的学长见面结果却搞错了对象？当时在车站解救她的竟然是篮球部内的一员“飞鹰显”，两人间隐藏的命运悄悄散发出光芒。,,2014-03-16(日本), 日本, 日语,400.0,7.2,12.2%,44.4%,36.7%,6.7%,0.0%,91,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2172732498.jpg
1215,周六夜现场：詹姆斯·弗兰科/妮琪·米娜 Saturday Night Live James Franco/Nicki Minaj,2014,,,詹姆斯·弗兰科/妮琪·米娜,喜剧,,65分钟,2014-12-07, 美国, 英语,311.0,7.2,14.5%,40.9%,35.5%,9.1%,0.0%,117,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215520214.jpg
1216,搞定岳父大人 Bewakoofiyaan,2014,Nupur Asthana,Habib Faisal,索娜姆·卡普尔/阿尤斯曼·库拉纳/里希·卡普尔,剧情/喜剧/爱情,Mohit是一个踏踏实实攀登事业阶梯的营销神童，Mayera是一个有金融头脑的爱鞋狂，他们狂热地爱上了对方，向往更加美好的生活。他们努力工作，他们疯狂派对。他们的信仰：人类离不开爱情，正如离不开新鲜空气。而阻碍他们结婚的障碍是Mayera任性而官僚主义的老爸V.K Sehgal。这顽固的老头儿认定只有有钱人才能带给Mayera幸福，像Mohi这样区区一个小中层主管显然不够格。,,2014-03-14, 印度, 印地语,278.0,7.2,14.0%,41.1%,38.3%,4.2%,2.3%,71,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2170607385.jpg
1217,花子与安妮SP：朝市的新娘 花子とアン スピンオフスペシャル 朝市の嫁さん,2014,,吉高由里子/鈴木亮平/窪田正孝/石橋杏奈/賀来賢人/黒木華/高梨臨/山田真歩/武井壮/松本明子/室井滋,吉高由里子/鈴木亮平/窪田正孝/石橋杏奈/賀来賢人/黒木華/高梨臨/山田真歩/武井壮/松本明子/室井滋,剧情/传记/历史/古装,朝市（窪田正孝）は花子（吉高由里子）に結婚の報告をするため上京。その頃、婚約者のちづ江（石橋杏奈）も、朝市が思いを寄せていた花子はどんな女性か知るために東京へ。,89分钟,2014-10-18(日本), 日本, 日语,210.0,7.2,13.5%,41.0%,37.2%,7.1%,1.3%,63,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2252599501.jpg
1218,守护 Поводир,2014,奥尔斯·萨宁,奥尔斯·萨宁,Stanislav Boklan/Anton Sviatoslav Greene/Aleksandr Kobzar,剧情,乌克兰前年的申奥片，摄影风格类似老塔【潜行者】的诗电影，以苏联大清洗为背景的高分，导演奥莱斯•萨尼恩的第二部被选送的申奥片，上一部是2003年的《Mamay》，和乌克兰的历史有关，又是饥荒，又是大清洗。算是一部讲民族独立的革命电影，用儿童视角，讲小人物的冒险，用外来者的眼光见证一段沉重的历史。,122分钟,2014-07-16(乌克兰), 乌克兰, 乌克兰语 / 俄语 / 英语,175.0,7.2,12.0%,44.0%,36.0%,7.2%,0.8%,54,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2320095546.jpg
1219,故事 قصه‌ها,2014,洛珊·班尼蒂玛,洛珊·班尼蒂玛/Farid Mostafavi,Habib Rezaei/Mohammad Reza Forutan/Mehraveh Sharifinia,,七个人，一种武器，七个故事。纪录片导演找上的士司 机，拍摄腐败资本主义如何磨蚀人性。司机重遇沦为妓 女的儿时玩伴，还未从淡淡神伤过转，母亲已越过他走 进她的烦恼。由此及彼，彼是相生，角色不断接棒，叙 事的结构并不新奇，引人入胜是：愈平凡况味，愈耐人 细嚼。洛珊班尼蒂玛（《一纱之隔》、《烂心城市》，20、 26届）磨剑八年，剧情新片中注入前作依稀可辨的角色， 增加文本层次之余，更不断强化批判不义建制的力度。 威尼斯影展摘下最佳编剧奖，实至名归。,88分钟,2014-02(伊朗晨光电影节), 伊朗, 波斯语,151.0,7.2,13.6%,42.4%,35.6%,7.6%,0.8%,59,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2196236184.jpg
