,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
2236,九纹龙史进之除恶史家庄,2015,刘信义,李准,朱晓辉/淳于珊珊/耿懿,剧情/武侠,,94分钟,, 中国大陆, 汉语普通话,158.0,6.1,13.1%,13.9%,45.9%,18.9%,8.2%,44,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2366066294.jpg
2237,周六夜现场 Saturday Night Live Reese Witherspoon/Florence + the Machine,2015,,,瑞茜·威瑟斯彭,喜剧,,,2015-05-09, 美国, 英语,129.0,6.1,3.4%,22.7%,52.3%,17.0%,4.5%,46,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2243392592.jpg
2238,精神领袖 Divine Access,2015,史蒂芬·切斯特·普林斯,史蒂芬·切斯特·普林斯/John A. O'Connell/Ryan Wickerham/Michael Zagst,莎拉·夏希/帕特里克·沃伯顿/阿德里安娜·巴比欧/乔·大卫·摩尔 /盖瑞·科尔/比利·伯克/多拉·马迪森·布鲁格/凯瑟琳·威利斯/詹姆斯·汉普顿/巴拉克·哈德利/宝拉·马尔切纳罗·索林杰,剧情/喜剧,杰克哈里曼有位崇尚各种宗教灵性的老妈，深受影响的他累积了不少宗教知识，加上他天生的幽默与魅力，让製作人好友力邀他去参加电视宗教节目，却阴错阳差成了宗教名人，跑遍各个城市去演讲。一路上，有位神秘女子出现，挑战他的信念、质问他的内心，然后又消失无踪。最终他能否找到自己人生的解答？.,113分钟,2015-04-11(美国), 美国, 英语,129.0,6.1,9.3%,19.6%,45.4%,20.6%,5.2%,38,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2232617508.jpg
2239,死亡性服务 Death-Scort Service,2015,Sean Donohue,Chris Woods,Krystal Pixie Adams/Ashley Lynn Caputo/Sean Donohue/Amethist Young/Bailey Paige/Cayt Feinics/Geneva Whitmore/Racheal Shaw,恐怖,Deep in the heart of Las Vegas， Nevada a group of local up and coming escorts become targets for murder! A deranged slasher is on the loose and out for revenge. From the studios that brought you Amerikan Holokaust and Die Die Delta comes a blood-soaked tale about prostitutes who fall victim to a mysterious slasher.....,79分钟,2015-10-13(美国), 美国, 英语,86.0,6.1,6.3%,23.4%,46.9%,15.6%,7.8%,45,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2269436392.jpg
2240,男人勿近 No Men Beyond This Point,2015,Mark Sawers,Mark Sawers,雷克哈·莎尔玛/本·科顿/马修·哈里逊/布鲁斯·哈伍德/大卫·刘易斯/Ali Skovbye/Kirsten Robek/安德里亚·布鲁克斯/伊妮德·雷伊·亚当斯/Jill Morrison,剧情/喜剧/科幻,女人不再需要男人来繁衍后代，且新生儿清一色都是女孩。如今男人数量锐减地位低下，37岁的男主角成为世界上最年轻男性，他该怎么办？,80分钟,2015-09-16(多伦多电影节), 加拿大, 英语,82.0,6.1,10.8%,18.5%,44.6%,16.9%,9.2%,19,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2334980666.jpg
2241,爷们雄起 Man Up,2015,全知泰,全知泰/吴凯文,吴凯文/全知泰/妮科尔·布鲁姆/萨曼莎·福特曼/帕维什·齐纳,喜剧,19岁的马丁整天懒懒散散，他的摩门教女朋友突然怀孕，颠覆了他的整个人生。他搬去和自己的瘾君子好友兰道尔住，学着做一个真爷们。,,2015-04-26, 美国, 英语,84.0,6.1,8.6%,27.6%,37.9%,13.8%,12.1%,32,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2268813212.jpg
2242,"因为爱,所以离开 Feel good to say good bye",2015,Wutichai Jettrakulwit,Kom Chauncheun/玛妮娜·甘婉/巴东·颂桑/邦沙敦·西宾达,Kom Chauncheun/玛妮娜·甘婉/巴东·颂桑/邦沙敦·西宾达,喜剧/爱情,Aek与女友一起出游，途中碰巧遇到高中同寝的Chai，在Aek与女友劝说下，Chai与他们展开三人的旅游,125分钟,2015-03-19, 泰国, 泰语,80.0,6.1,6.8%,27.1%,37.3%,23.7%,5.1%,29,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2458085756.jpg
2243,狱警 プリズン・オフィサー,2015,五十岚匠,小日向文世/小泽征悦/泉谷茂/左时枝/雾岛丽香,小日向文世/小泽征悦/泉谷茂/左时枝/雾岛丽香,剧情/犯罪,刑务官平凡太因胆小常受囚犯的欺负。某日，凡太因恼怒于死囚独立房「49号室」新收监的死囚加藤隆则旁若无人的态度，让40年前死亡的「极道之神」附身，为正义超越职务，追纵死因隐藏的黑暗。,,2015-02-02(日本), 日本, 日语,78.0,6.1,2.2%,28.3%,54.3%,4.3%,10.9%,20,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2226070252.jpg
2244,沉默公寓 Un etaj mai jos,2015,拉杜·蒙泰安,亚历桑德罗·巴丘/拉杜·蒙泰安/勒兹万·勒杜雷斯库,特奥多·科尔班/尤利安·波斯泰尔尼库/萨纳·莫拉韦茨/约努茨·宝拉/塔蒂阿娜·伊耶歌/艾德里安·凡希加/伊万娜·弗洛拉/利维乌·切罗伊/克林·基里拉/康斯坦丁·迪策/弗拉德·伊凡诺夫,剧情,在不幸目睹了一场家庭纠纷演变为一场谋杀后，帕特拉斯库发现自己与两个非常亲近的邻居变得不和，一个是奇怪的行凶者，另一个则是他自己的良心……,93分钟,2015-05-14(戛纳电影节)/2015-12-18(罗马尼亚), 罗马尼亚 / 法国 / 瑞典 / 德国, 罗马尼亚语,75.0,6.1,3.6%,21.4%,57.1%,14.3%,3.6%,29,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2275627996.jpg
2245,不眠的伊娃 Eva no duerme,2015,巴勃罗·阿圭罗,巴勃罗·阿圭罗,盖尔·加西亚·贝纳尔/德尼·拉旺/伊马诺尔·阿里亚斯/爱林·萨拉斯/丹尼尔·凡尼戈/尼古拉斯·戈施密特,剧情,阿根廷一直为她哭泣。贝隆夫人，国民革命之母，33 岁殒命，美丽躯体失踪，原来经历了20 年的奥德赛。加西亚般奴演绎的刻毒上将，在回想贝隆夫人：“那婊子开声会变瘟疫”。艳尸三段史应声展开：防腐专家先以浑身解数，幻化贝隆夫人的不朽身；丹尼斯拉冯绝赞演出第二段，上校运尸运出车厢疑云，大兵揭发惊叫：“这不是尸，是她！”第三段寻尸踪，严刑迫供独裁者。一部意想不到的奇片，长镜头拍出迷离惊魂与超现实情状，却都是史实，怎不可能是一场集体恋尸！,82分钟,2015-09-12(多伦多电影节)/2016-05-04(法国), 阿根廷 / 西班牙 / 法国, 西班牙语,66.0,6.1,6.1%,22.4%,44.9%,24.5%,2.0%,22,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2319963022.jpg
2246,埃菲尔铁塔迷案 Mystère à la Tour Eiffel,2015,莉雅·法瑟,Elsa Marpeau/Mathieu Missoffe,玛丽·德纳尔诺/Aïssa Maïga/格雷戈里·德朗杰尔/帕特里克·德康,惊悚/犯罪,法国电视电影，犯罪惊悚片。女主是埃菲尔铁塔设计师的女儿，在一次偶然的情况下，她发现了发生在埃菲尔铁塔的一桩神秘杀人案件的蛛丝马迹，于是就和女友在巴黎展开了对神秘案件的调查.....,86分钟,2015-01-11(法国), 法国, 法语,66.0,6.1,2.1%,17.0%,66.0%,12.8%,2.1%,21,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2462124577.jpg
2247,走投无路 No Way Jose,2014,亚当·戈德堡,亚当·戈德堡/Sarah Kate Levy,"Emily Osment/Gillian Jacobs/Emily Osment, Gillian Jacobs, Franka Potente/Adam Goldberg/阿娜·欧蕾利",喜剧,Jose Stern， an erstwhile indie-rocker relegated to playing children's birthday parties， is on the verge of turning 40 and at a crossroads in his life. @,98分钟,2015-07-07(美国), 美国, 英语,54.0,6.1,2.7%,18.9%,62.2%,10.8%,5.4%,16,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2254006631.jpg
2248,红地毯 Tapis rouge,2015,Frédéric Baillif/Kantarama Gahigiri,Frédéric Baillif/Kantarama Gahigiri,Sonia Jean-Baptiste/Frédéric Landenberg,剧情,在真实与虚幻之间，一个管教员试图在洛桑郊区生活的年轻人中找到一个解决办法，因为他们的世界如此扭曲。他想帮助这些年轻人写一部电影，他还想尽一切办法帮助他们实现梦想。,90分钟,2015-01-31, 瑞士/法国, 法语,48.0,6.1,3.3%,16.7%,60.0%,20.0%,0.0%,18,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2322954329.jpg
2249,冬之歌 Chant d’hiver,2015,奥塔·埃索里亚尼,奥塔·埃索里亚尼,米歇尔·皮科利/皮埃尔·埃泰/马修·阿马立克,剧情,A deadpan， picaresque buddy comedy about two old friends through a series of urban adventures， loosely connected by the skull of an executed French aristocrat. Winter Song is a typically irreverent Iosselianian jaunt through a classy Paris apartment block contemplating the past， present and future.,117分钟,, 法国, 法语,37.0,6.1,3.2%,29.0%,45.2%,16.1%,6.5%,16,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2277207374.jpg
2250,姐妹同行 Et ta soeur,2015,玛丽安·费尔努,玛丽安·费尔努/琳·谢尔顿,维尔日妮·埃菲拉/热拉尔丁·纳卡什/费奥多尔·阿特金/格雷瓜尔·鲁迪格/梅兰妮·马列尔,喜剧,Pierrick仍然处在自己哥哥突然去世带来的打击当中没有恢复，于是接受了他最好的朋友Tessa的邀请，到她的老家房子里住上一个星期寻求内心平静。不过Pierrick刚到家里却发现房子里已经住着Tessa的同父异母的姐姐Marie，Marie也正在此处为爱情受挫而疗伤。两人相处的第一个晚上便喝的酩酊大醉，而第二天更是迎来了不期而至的Tessa，三人的同居经历了各种啼笑皆非的事故与尴尬，而各自内心隐藏的秘密也慢慢揭发出来......,95分钟,2015-10-23(西雅图电影节)/2016-01-13(法国), 法国, 法语,44.0,6.1,0.0%,17.1%,68.6%,14.3%,0.0%,20,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2298140282.jpg
2251,幸福至上 Romeo Juliet,2015,Lakshman,Lakshman,杰亚姆·拉维/汉西卡·莫瓦妮/Vamsi Krishna/Poonam Bajwa/Uma Pathmanabhan/Vtv Ganesh/阿里亚/Shreya Gupto,剧情/喜剧/爱情,每个人对“幸福”这个词句都有自己不同的理解，无时不刻都在寻找属于自己的幸福。憨厚老实一穷二百的卡迪克，物质拜金的苏布，当他们走到一起，又该如何寻找属于自己的幸福呢？,150分钟,2015-06-12(印度), 印度, 泰米尔语,43.0,6.1,13.3%,23.3%,33.3%,16.7%,13.3%,17,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2449919705.jpg
2252,私奔公路,2015,余庆,余庆,余庆/张娜,剧情/爱情,在强势的家庭干预下，秀婷决定和耿迪一同私奔到远方。然而秀婷父母却利用关系状告耿迪绑架了秀婷，在警方的通缉下，两人骑着一辆摩托车不断逃亡。他们一路目击社会各状，身体、精神和感情都面临着巨大的考验，车轮下的前路也变得越来越艰难。,60分钟,2015-03-23(中国大陆), 中国大陆, 汉语普通话,44.0,6.1,12.9%,19.4%,38.7%,19.4%,9.7%,19,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2235234908.jpg
2253,犯罪活动 Criminal Activities,2015,杰基·厄尔·哈利,罗伯特·劳尔,丹·史蒂文斯/迈克尔·皮特/约翰·特拉沃尔塔/杰基·厄尔·哈利/克里斯托弗·阿波特/罗伯·布朗/艾迪·盖瑟吉/特拉维斯·阿隆·韦德/尼克·罗兰/海蒂·莱万多夫斯基,剧情/惊悚/犯罪,四个年轻人一起做一个高风险的投资，使他们陷入困境的暴徒。,94分钟,2015-11-20(美国), 美国, 英语,1353.0,6.0,4.1%,18.4%,56.4%,17.7%,3.4%,356,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561813157.jpg
2254,禁忌房间 The Forbidden Room,2015,盖伊·马丁/埃文·约翰逊,罗伊·迪普伊/乌多·基尔/格里戈里·格拉季/盖伊·马丁/埃文·约翰逊/约翰·阿什伯里/罗伯特·寇特科/金·摩根 ,罗伊·迪普伊/夏洛特·兰普林/马修·阿马立克/阿蜜拉·卡萨/路易斯·涅/克拉拉·弗瑞/杰拉丁·卓别林/亚里安妮·拉贝德/乌多·基尔/格里戈里·格拉季/卡罗利娜·达韦纳/塞琳·邦尼/雅各·诺勒/卡琳·瓦纳斯/玛丽亚·德·梅黛洛/阿黛拉·哈内尔/安德烈·维尔姆斯/克里斯多夫·帕欧/达西·菲尔,剧情/喜剧/悬疑,一艘在深海被困的潜艇上突然出现一名神秘樵夫，而这艘潜艇带着不稳定的货物，已经被困在水下好几个月了。随着陷入恐惧的船员们穿过遇难船的走廊，发现自己正在接近最黑暗的恐惧的源头。,130分钟,2015-01-26(圣丹斯电影节)/2015-12-11(英国), 加拿大, 英语,756.0,6.0,11.6%,20.9%,35.1%,18.8%,13.6%,339,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2316720615.jpg
2255,偷车 Stealing Cars,2015,Bradley Kaplan,Will Aldis/Steve Mackall,约翰·雷吉扎莫/威廉姆·H·梅西/菲丽西提·霍夫曼/蔡斯·凯利/迈克·艾普斯/艾莫里·科恩/希瑟·林德/保罗·斯帕克斯/保罗·鲍格才/杰夫·利马/Chris Caldovino/Tariq Trotter/Al Calderon/Deema Aitken/Grace Van Patten,剧情,迷失少年通过青少年法律，找回真正自我。,94分钟,2015-06-13(美国), 美国, 英语,337.0,6.0,9.6%,18.8%,40.2%,25.3%,6.1%,97,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2326789744.jpg
2256,科克维尔的奇迹 The Cokeville Miracle,2015,T.C. Christensen,T.C. Christensen,Nathan Stevens/Jasen Wade/Caitlin E.J. Meyer,剧情/家庭/儿童/历史,1986年的5月16日，大衛和桃莉帶著強力炸彈闖進懷厄明州柯克維爾的一所小學，並挾持所有的老師及學生。數小時之後，炸彈被引爆了，但是莫名其妙的是，唯二的死者竟是大衛和桃莉。存活下來的小孩們回家告訴父母，因為當時有許多「白衣天使」教他們如何保護自己，關在教室裡的大家才得以存活下來…,94分钟,2015-09-08, 美国, 英语,261.0,6.0,15.3%,14.7%,37.3%,19.8%,13.0%,80,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2275658884.jpg
2257,费城夜美丽 Beautiful Something,2015,Joseph Graham,Joseph Graham,Grant Lancaster/Peter Patrikios/Matthew Rios/Brian Sheppard,剧情/同性,《迷宫》编导的最新力作。一个满月的静谧之夜，讲述费城四个不同世代的生命故事，交织着性的欢愉和绝望的空虚。布莱恩曾是才华洋溢、屡获殊荣的诗人，但面临江郎才尽的窘境；吉姆是英俊有抱负的演员，认为戏剧是他生活的一切；包柏是一位天才经纪人，但他始终无法忘怀过去；德鲁是个着名凋塑家，爱艺术更胜于爱他的情人。,92分钟,2015-04-26, 美国, 英语,258.0,6.0,4.1%,19.9%,51.5%,19.9%,4.6%,82,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2236657954.jpg
2258,保姆的黑皮书 Babysitter's Black Book,2015,李·弗里德兰德,Michele Samit,史宾塞·洛克/雷恩·麦帕林/Laurence York/佩瑞·里维斯/安琪琳·阿佩尔/斯蒂芬妮·布拉斯/斯塔西·爱德华兹/Doug Noble/Ashley Dulaney/David Grant Wright/丽莎·阿图罗/Doug Simpson/Maria Maestas McCann,剧情,,88分钟,2015-02-21(美国), 美国, 英语,130.0,6.0,8.2%,10.2%,58.2%,19.4%,4.1%,45,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2228138336.jpg
2259,史酷比！亲吻乐团收妖记 Scooby-Doo! And Kiss: Rock and Roll Mystery,2015,,,Gene Simmons/保罗·斯坦利/汤米·塞耶,动画,史酷比和朋友们以及史上最富有传奇色彩的摇滚乐队之一的亲吻乐团即将在这个全新的世界展开惊心动魄的大冒险！史酷比一行人进入了属于亲吻乐团的主题公园，这个主题公园以惊悚恐怖元素为主，让游人感受不一样的鬼屋之旅。然而他们在公园里发现了一系列奇怪的事情，在亲吻乐团的帮助下，他们了解到全身深红色的女巫企图从另一个平行宇宙中召唤可怕的黑暗力量用来摧毁地球，幸运的是邪恶又可怕的计划被史酷比他们的到来彻底打乱了。但是史酷比一行人以及亲吻乐团能否成功拯救地球呢？,79分钟,2015-07-10(美国), 美国, 英语,120.0,6.0,7.0%,19.8%,46.5%,19.8%,7.0%,31,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2257684468.jpg
2260,华沙女公爵 La duchesse de Varsovie,2014,Joseph Morder,玛里埃特·黛塞尔,安迪·吉雷/亚历山德拉·斯图尔特/罗赛特/弗朗索瓦·米肖,剧情,一位年轻的画家瓦伦汀，迷失于虚构的世界，偶遇其祖母尼娜。在相聚的几天中，他们漫步于梦幻巴黎的各个街头。瓦伦汀告诉她，他对爱的力不从心。然而，尼娜不愿叙述她痛苦的过去。但为了减轻瓦伦汀的精神负担，她最终谈及了她被关押在集中营的悲惨遭遇。在清晨的阳光下，瓦伦汀试图在他的画作上增加新的色彩，并开始真正的生活。,86分钟,2017-04-07(中国台湾)/2015-02-15(法国), 法国, 法语,123.0,6.0,8.0%,17.2%,46.0%,24.1%,4.6%,62,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2248331158.jpg
2261,化身恶魔 Ava's Possessions,2015,约旦·加朗德,约旦·加朗德,卡罗尔·凯恩/杰米玛·科克/阿莱西娅·雷纳/威廉姆·赛德勒/丹·福勒/卢·泰勒·普奇/沃斯·史蒂文斯/惠特尼·阿贝勒/约翰·文堤米利亚/黛伯拉·拉什/扎克瑞·布斯/路易莎·克劳瑟/乔尔·德拉富恩特/吉内瓦·卡尔,科幻/悬疑/惊悚,Ava Dopkins is recovering from demonic possession. With no memory of the past month， she is forced to attend a Spirit Possessions Anonymous support group. As she navigates this new world， Ava must reconnect with her friends， get her job back， and figure out whose blood created the huge stain in her apartment. Ava's life was hijacked by a demon， now it's time to get it back.,89分钟,2015-03-13(美国), 美国, 英语,90.0,6.0,6.6%,16.4%,54.1%,18.0%,4.9%,23,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2315953203.jpg
2262,音乐奇缘 Les Chaises musicales,2015,Marie Belhomme,Marie Belhomme/Michel Leclerc,伊莎贝尔·卡雷/卡门·毛拉/Philippe Rebbot,喜剧,讲述了佩林是一名没有固定工作的大龄未婚女青年，主要是通过表演节目来打一些零工糊口。某一天佩林去参加表演的路上，因为她的突然出现，致使法布里斯被吓到，还不小心跌倒住进医院。于是佩林每天到医院照看法布里斯，并逐渐对法布里斯产生了感情。,83分钟(法国),2015-07-29(法国), 法国, 法语,89.0,6.0,5.0%,21.3%,45.0%,26.3%,2.5%,37,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2256952082.jpg
2263,我是你奶奶 Em Là Bà Nội Của Anh,2015,潘嘉日灵,潘嘉日灵,吴建辉/妙梨/许伟文,剧情/喜剧/爱情/奇幻,Mrs. Dai， a 70-year old grandmother， suddenly finds that she has been transformed into her 20-year old self. Her old fashioned sense of style and manners cause some trouble， but falling in love could be the biggest problem of them all.,127分钟,2015-12-11(越南), 越南, 越南语,88.0,6.0,2.9%,16.2%,60.3%,17.6%,2.9%,38,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2272470001.jpg
2264,为你着想 Per amor vostro,2015,Giuseppe M. Gaudino,Giuseppe M. Gaudino,瓦莱丽亚·戈利诺/Massimiliano Gallo/阿德里亚诺·吉安尼尼,剧情,在那不勒斯和波佐利之间拍摄，电影讲述了一位事业成功的女性——安娜。然而，当她回家看望她三个孩子和丈夫时，丈夫假装忽略与罪犯组织的联系，安娜感到低落和失望。,110分钟,2015-09-11(威尼斯电影节), 意大利 / 法国, 意大利语,78.0,6.0,3.5%,22.8%,50.9%,17.5%,5.3%,25,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2319606607.jpg
2265,如此被爱 Much Loved,2015,那比尔·艾奥殊,那比尔·艾奥殊,Loubna ABIDAR/Asmaa LAZRAK/Halima KARAOUANE/Sara ELMHAMDI ELALAOUI/Abdellah DIDANE,剧情,故事发生在当下的马拉喀什。诺哈、蓝达，、苏凯娜和荷丽玛靠卖淫为生。她们是妓女，是用来满足欲望的物体。但是她们充满活力、有默契、自以为豪并且无拘无束。她们在生活中反对社会的暴力，这个社会一边利用她们，而一边又指责她们。,105分钟,2015-05-19(戛纳电影节), 摩洛哥 / 法国, 阿拉伯语,68.0,6.0,5.7%,18.9%,52.8%,15.1%,7.5%,23,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2267621632.jpg
2266,巴拉什 Barash,2015,Michal Vinik,Michal Vinik,Reut Akkerman/Dvir Benedek/Koral Bosidon,剧情,,81分钟,, 以色列, 希伯来语 / 阿拉伯语,74.0,6.0,1.7%,17.2%,62.1%,17.2%,1.7%,22,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2387714032.jpg
2267,播种的旅人 传说的故乡 種まく旅人 くにうみの郷,2015,篠原哲雄,江良至/山室有紀子,栗山千明/桐谷健太/三浦貴大/谷村美月/音月桂/根岸季衣/山口いづみ/永島敏行/豊原功補,,日本女星栗山千明确定在导演筱原哲雄执导的新片《播种的旅人 传说的故乡》中担当女主角，栗山将首次扮演政府官员角色。这是栗山继《GS乐园》（2008）之后，时隔6年再度在电影中担当主演。另外，人气影星桐谷健太、三浦贵大、丰原功补、谷村美月等个性派演员也将联袂出演。,111分钟,2015-05-30(日本), 日本, 日语,72.0,6.1,4.4%,13.3%,68.9%,11.1%,2.2%,19,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2239152430.jpg
2268,艰难之路 Road Hard,2015,亚当·卡罗拉/Kevin Hench,亚当·卡罗拉/Kevin Hench,大卫·科恩查内/戴安·法尔/拉里·克拉克/杰·摩尔/大卫·艾兰·格里尔/亚当·卡罗拉/吉姆·奥希尔/Emalee Burditt/菲利普·罗森塔尔,喜剧,A comedian whose movie and sitcom deals have dried up heads back on the road to try and discover his love of stand up. 目前影片正在后制阶段。,98分钟,2015-03-06(美国), 美国, 英语,56.0,6.0,9.4%,9.4%,53.1%,28.1%,0.0%,14,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2227409423.jpg
2269,奔跑者 The Runner,2015,奥斯汀·史塔克 ,奥斯汀·史塔克 ,尼古拉斯·凯奇/康妮·尼尔森/莎拉·保罗森/彼得·方达/拜伦·巴特/维德尔·皮尔斯/西雷拉·佩顿/弗瑞德里克·林恩/克里斯托弗·贝瑞/丹娜·格瑞尔/拉腊·格赖斯/詹姆斯·摩西·布莱克,剧情,影片讲述了新奥尔良众议员科林·普莱斯的职业生涯因性丑闻被中断后，直面混乱人生的故事。,90分钟,2015-08-07(美国), 美国, 英语,1614.0,5.9,6.6%,15.1%,50.9%,22.7%,4.7%,439,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2250517212.jpg
2270,猫的葬礼 고양이 장례식,2015,李仲勋,宏/李仲勋,强仁/朴世荣/郑糠云,剧情/爱情,东勋（强仁 饰）性格内向沉默寡言，再熙（朴世荣 饰）个性大大咧咧，活泼开朗。这样一对性格截然相反的男女，邂逅在两人共同的朋友所举办的婚宴之中，仿佛吸铁石的两极，彼此相互吸引的他们很快就坠入了爱河，开始了甜蜜的同居生活。他们领养了一只可爱的小猫，取名小云朵，这只乖巧可爱的小猫替他们的感情生活增添了一抹亮丽的色彩。,107分钟,2015-01-15(韩国), 韩国, 韩语,902.0,5.9,6.1%,17.7%,48.9%,20.7%,6.6%,257,9.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219031473.jpg
2271,守梦者,2014,张力,崔晗,温兆伦/连晋/张潮/林鹏/张欢/吴谨西/康俊龙/董妮娜/韩舒洱/于嘉璐/杜珺/赵炬/杨猛/孙率航/高德军,剧情,通车不久的新河大桥忽然垮塌了，伤亡惨重。豆腐渣工程背后隐藏着一系列惊天动地的阴谋。纪委书记（温兆伦 饰）、市长（连晋 饰）、公安局长（张潮 饰）、交通局长（林鹏 饰）之间相互角力。贪官的狡诈、贪婪、凶残被掩盖在“一身正气两袖清风”的画皮下，不到最后一刻，你不知道谁是最后的老虎。他们之间真真假假、明枪暗箭、杀人灭口、你死我活……,90分钟,2015-07-24(中国大陆), 中国大陆, 汉语普通话,495.0,5.9,11.7%,18.6%,38.9%,15.4%,15.4%,175,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2256143578.jpg
2272,缘：出云新娘 縁～THE BRIDE OF IZUMO～,2015,堀内博志,堀内博志,佐佐木希/井坂俊哉/平冈祐太,剧情,在东京某出版社工作的饭冢真纪（佐佐木希 饰）马上就要成为一名新娘了，而就在此时，从小和她相依为命的外婆去世了。怀着复杂的心情，真纪操持办理了外婆身后事宜，在整理遗物时，她意外找到了新娘才能穿的白无垢和结婚申请书。在丈夫的一栏，赫然写着一个她从没有听说过的名字——秋国宗一。抱着种种疑问，真纪姐回老家的时候，向亲戚朋友以及当地人打听秋国宗一的下落，结果没有任何收获。这个女孩并没有放弃，她为此推迟了婚期，期间还得到曾和秋国相处过的渔民大森充（井坂俊哉 饰）的帮助。,110分钟,2015-11-21(夏威夷电影节)/2016-01-16(日本), 日本, 日语,436.0,5.9,6.4%,12.5%,54.5%,23.4%,3.2%,139,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2262190514.jpg
2273,超级特务 剧场版 劇場版 びったれ!!!,2015,金田敬,竹内清人/田島隆,田中圭/森カンナ/岩崎未来/日向丈/池田鉄洋/黒田大輔/国広富之/山本耕史/竹中直人,,,95分钟,2015-11-28(日本), 日本, 日语,315.0,5.9,11.4%,14.8%,38.8%,26.2%,8.9%,116,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2258211497.jpg
2274,万圣节前夜2 All Hallows' Eve 2,2015,Jesse Baget/Elias Benavidez,Jesse Baget/Elias Benavidez,Andrea Monier/Damien Monier/Jonathan Nation/小比尔·奥伯斯特,恐怖,,90分钟,, 美国, 英语,205.0,5.9,4.7%,17.6%,50.7%,22.3%,4.7%,56,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2272438770.jpg
2275,周六夜现场 Saturday Night Live Taraji P. Henson/ Mumford & Sons,2015,,,Taraji P. Henson/Mumford & Sons,喜剧,Season 40， Episode 18,65分钟,2015-04-12, 美国, 英语,145.0,5.9,4.2%,15.8%,53.7%,24.2%,2.1%,45,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2238349130.jpg
2276,恋上朋友的爸爸 友だちのパパが好き,2015,山内健司,山内健司,吹越满/岸井雪乃/安藤轮子/石桥桂/平岩纸/宫崎吐梦,剧情/喜剧,妙子（岸井雪乃 饰）和麻耶（安藤轮子 饰）是一对闺蜜好友。这一天，麻耶竟突然向妙子的父亲恭介（吹越满 饰）表白。妙子呆若木鸡，她的妈妈绿（石桥桂 饰）则一笑处之，全然不当回事。原来恭介此前已有一位交往多年的情人，为此夫妇的婚姻已经破灭。被和女儿同龄的女性喜欢，恭介难掩心中的喜悦。不过爱情的泥沼可不是轻易能涉足的，情人、女儿闺蜜、前妻以及他们各自的交往对象，全都卷入了乱局之中。,105分钟,2015-12-19(日本), 日本, 日语,151.0,5.9,4.7%,20.6%,44.9%,26.2%,3.7%,57,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2271554613.jpg
